16.0	16.0	4.0	32.0	256.0	48.0	0.0	3857.573120	4613.083689	5115.563382
16.0	16.0	4.0	40.0	32.0	48.0	1.0	3858.394880	404.175509	850.942000
16.0	16.0	4.0	64.0	256.0	48.0	1.0	3858.938880	4653.348896	5221.716584
16.0	16.0	4.0	52.0	32.0	48.0	1.0	3858.945280	-754.488890	800.394037
16.0	16.0	4.0	52.0	32.0	48.0	0.0	3861.858560	-290.451403	781.104010
16.0	16.0	4.0	48.0	256.0	48.0	0.0	3862.059520	5782.218466	5192.107303
16.0	16.0	4.0	52.0	128.0	48.0	0.0	3863.733760	400.811114	1888.562073
16.0	16.0	4.0	64.0	32.0	48.0	0.0	3864.170240	126.240212	749.965442
16.0	16.0	4.0	32.0	32.0	48.0	1.0	3864.460800	-842.099968	682.392294
16.0	16.0	4.0	64.0	128.0	48.0	0.0	3864.784640	817.502729	1857.423504
16.0	16.0	4.0	32.0	128.0	48.0	0.0	3865.217280	313.200035	1770.560330
16.0	16.0	4.0	40.0	256.0	48.0	1.0	3867.033600	5395.321679	5303.403115
16.0	16.0	4.0	48.0	128.0	48.0	0.0	3867.719680	1482.334813	1847.104250
16.0	16.0	4.0	64.0	256.0	48.0	0.0	3874.100480	5117.386382	5202.426557
16.0	16.0	4.0	32.0	128.0	48.0	1.0	3874.627840	-150.837451	1789.850357
16.0	16.0	4.0	48.0	32.0	48.0	0.0	3882.041600	791.072296	739.646188
16.0	16.0	4.0	64.0	128.0	48.0	1.0	3888.176640	353.465243	1876.713531
32.0	8.0	8.0	52.0	128.0	48.0	0.0	3909.160960	301.067380	1938.703256
32.0	8.0	8.0	40.0	32.0	48.0	1.0	3909.888000	304.431775	901.083183
32.0	8.0	8.0	52.0	32.0	48.0	1.0	3909.964800	-854.232624	850.535221
32.0	8.0	8.0	32.0	32.0	48.0	1.0	3911.348480	-941.843702	732.533477
32.0	8.0	8.0	64.0	32.0	48.0	0.0	3911.868160	26.496478	800.106625
32.0	8.0	8.0	32.0	128.0	48.0	1.0	3911.897600	-250.581185	1839.991540
32.0	8.0	8.0	32.0	128.0	48.0	0.0	3912.198400	213.456302	1820.701513
32.0	8.0	8.0	40.0	128.0	48.0	1.0	3914.341120	995.694292	2008.541245
32.0	8.0	8.0	40.0	128.0	48.0	0.0	3914.951680	1459.731779	1989.251218
32.0	8.0	8.0	52.0	128.0	48.0	1.0	3915.036160	-162.970107	1957.993283
32.0	8.0	8.0	64.0	128.0	48.0	1.0	3915.210240	253.721509	1926.854714
32.0	8.0	8.0	64.0	32.0	48.0	1.0	3915.436800	-437.541008	819.396652
32.0	8.0	8.0	52.0	32.0	48.0	0.0	3915.915520	-390.195137	831.245194
32.0	8.0	8.0	40.0	32.0	48.0	0.0	3915.948800	768.469262	881.793156
32.0	8.0	8.0	64.0	128.0	48.0	0.0	3917.140480	717.758995	1907.564687
32.0	8.0	8.0	48.0	128.0	48.0	0.0	3918.211840	1382.591079	1897.245433
32.0	8.0	8.0	48.0	128.0	48.0	1.0	3919.134720	918.553593	1916.535460
16.0	16.0	8.0	40.0	32.0	48.0	0.0	4000.820480	973.611705	1097.482387
16.0	16.0	8.0	48.0	32.0	48.0	1.0	4002.104320	432.433518	1024.766629
16.0	16.0	8.0	64.0	256.0	48.0	0.0	4002.585600	5222.785091	5468.256972
16.0	16.0	8.0	52.0	256.0	48.0	1.0	4005.182720	4342.055990	5518.685568
16.0	16.0	8.0	52.0	32.0	48.0	0.0	4006.536960	-185.052694	1046.934425
16.0	16.0	8.0	52.0	256.0	48.0	0.0	4007.006720	4806.093476	5499.395540
16.0	16.0	8.0	48.0	128.0	48.0	1.0	4007.671040	1123.696035	2132.224692
16.0	16.0	8.0	64.0	32.0	48.0	0.0	4007.704320	231.638921	1015.795856
16.0	16.0	8.0	64.0	256.0	48.0	1.0	4008.040960	4758.747605	5487.546999
16.0	16.0	8.0	40.0	256.0	48.0	1.0	4008.186880	5500.720388	5569.233530
16.0	16.0	8.0	48.0	256.0	48.0	0.0	4008.820480	5887.617175	5457.937718
16.0	16.0	8.0	48.0	128.0	48.0	0.0	4009.282560	1587.733522	2112.934665
16.0	16.0	8.0	32.0	32.0	48.0	1.0	4009.889280	-736.701259	948.222709
16.0	16.0	8.0	40.0	128.0	48.0	0.0	4011.065600	1664.874222	2204.940450
16.0	16.0	8.0	32.0	256.0	48.0	1.0	4012.149760	4254.444911	5400.683824
16.0	16.0	8.0	48.0	32.0	48.0	0.0	4012.692480	896.471005	1005.476602
16.0	16.0	8.0	32.0	128.0	48.0	1.0	4014.062080	-45.438742	2055.680771
16.0	16.0	8.0	64.0	128.0	48.0	1.0	4014.328320	458.863952	2142.543946
16.0	16.0	8.0	48.0	256.0	48.0	1.0	4014.709760	5423.579689	5477.227745
16.0	16.0	8.0	52.0	128.0	48.0	0.0	4017.635840	506.209823	2154.392488
16.0	16.0	8.0	64.0	32.0	48.0	1.0	4023.366400	-232.398565	1035.085883
32.0	8.0	16.0	52.0	32.0	48.0	1.0	4025.077760	473.543251	972.594691
32.0	8.0	16.0	32.0	32.0	48.0	0.0	4028.462080	849.969660	835.302921
32.0	8.0	16.0	48.0	32.0	48.0	0.0	4032.527360	2019.104437	911.846842
32.0	8.0	16.0	32.0	128.0	48.0	1.0	4035.973120	1077.194690	1962.051011
32.0	8.0	16.0	32.0	128.0	48.0	0.0	4037.676800	1541.232177	1942.760984
32.0	8.0	16.0	40.0	128.0	48.0	1.0	4038.501120	2323.470167	2130.600716
32.0	8.0	16.0	64.0	32.0	48.0	0.0	4039.242240	1354.272353	922.166096
32.0	8.0	16.0	48.0	128.0	48.0	0.0	4039.358720	2710.366954	2019.304904
32.0	8.0	16.0	40.0	32.0	48.0	1.0	4039.754240	1632.207650	1023.142654
32.0	8.0	16.0	40.0	128.0	48.0	0.0	4041.140480	2787.507654	2111.310689
32.0	8.0	16.0	52.0	128.0	48.0	1.0	4041.228800	1164.805768	2080.052754
16.0	8.0	16.0	64.0	32.0	48.0	1.0	4042.458880	1256.696855	1331.336759
32.0	8.0	16.0	64.0	128.0	48.0	1.0	4042.499840	1581.497384	2048.914185
32.0	8.0	16.0	52.0	32.0	48.0	0.0	4042.983680	937.580738	953.304664
32.0	8.0	16.0	64.0	32.0	48.0	1.0	4043.971840	890.234867	941.456123
32.0	8.0	16.0	48.0	128.0	48.0	1.0	4045.356800	2246.329468	2038.594931
32.0	8.0	16.0	40.0	32.0	48.0	0.0	4045.532160	2096.245137	1003.852627
32.0	8.0	16.0	48.0	32.0	48.0	1.0	4045.707520	1555.066951	931.136869
32.0	8.0	16.0	52.0	128.0	48.0	0.0	4047.083520	1628.843255	2060.762727
32.0	8.0	16.0	32.0	32.0	48.0	1.0	4047.613440	385.932173	854.592948
32.0	8.0	16.0	64.0	128.0	48.0	0.0	4048.130560	2045.534870	2029.624158
16.0	8.0	16.0	48.0	32.0	48.0	1.0	4048.756480	1921.528939	1321.017505
16.0	8.0	4.0	52.0	256.0	48.0	0.0	4052.234240	4862.014313	5407.756530
16.0	8.0	4.0	48.0	128.0	48.0	0.0	4056.331520	1643.654358	2021.295655
16.0	8.0	16.0	40.0	32.0	48.0	0.0	4057.744640	2462.707125	1393.733262
16.0	8.0	4.0	48.0	128.0	48.0	1.0	4058.565120	1179.616872	2040.585682
16.0	8.0	4.0	64.0	128.0	48.0	0.0	4059.914240	978.822275	2031.614908
16.0	8.0	4.0	64.0	128.0	48.0	1.0	4060.034560	514.784788	2050.904935
16.0	8.0	4.0	40.0	128.0	48.0	0.0	4060.839680	1720.795058	2113.301439
16.0	8.0	16.0	64.0	32.0	48.0	0.0	4062.645760	1720.734342	1312.046732
16.0	8.0	4.0	52.0	128.0	48.0	1.0	4063.397120	98.093173	2082.043504
16.0	8.0	4.0	40.0	128.0	48.0	1.0	4063.994880	1256.757572	2132.591466
16.0	8.0	4.0	64.0	256.0	48.0	1.0	4064.723200	4814.668442	5395.907988
16.0	8.0	4.0	40.0	256.0	48.0	1.0	4067.875840	5556.641225	5477.594519
16.0	8.0	4.0	64.0	256.0	48.0	0.0	4067.875840	5278.705928	5376.617961
16.0	8.0	4.0	48.0	256.0	48.0	0.0	4068.231680	5943.538012	5366.298707
16.0	8.0	48.0	48.0	32.0	48.0	1.0	4068.666880	1965.213654	2281.463566
16.0	8.0	16.0	32.0	32.0	48.0	0.0	4069.237760	1216.431648	1225.183557
16.0	8.0	16.0	32.0	32.0	48.0	1.0	4072.268800	752.394162	1244.473584
16.0	8.0	48.0	40.0	32.0	48.0	0.0	4073.336320	2506.391841	2354.179324
16.0	8.0	4.0	40.0	256.0	48.0	0.0	4075.357440	6020.678712	5458.304492
16.0	8.0	4.0	32.0	256.0	48.0	1.0	4076.000000	4310.365748	5309.044814
16.0	8.0	4.0	32.0	128.0	48.0	0.0	4076.293120	474.519581	1944.751734
16.0	8.0	16.0	40.0	32.0	48.0	1.0	4081.740800	1998.669639	1413.023289
16.0	8.0	4.0	32.0	256.0	48.0	0.0	4083.184640	4774.403234	5289.754787
16.0	8.0	48.0	48.0	32.0	48.0	0.0	4084.264960	2429.251141	2262.173539
16.0	8.0	4.0	48.0	256.0	48.0	1.0	4084.791040	5479.500525	5385.588734
16.0	8.0	48.0	64.0	32.0	48.0	1.0	4085.470720	1300.381571	2291.782820
16.0	8.0	48.0	32.0	32.0	48.0	0.0	4086.826240	1260.116363	2185.629618
16.0	8.0	48.0	32.0	32.0	48.0	1.0	4093.973760	796.078877	2204.919645
16.0	8.0	48.0	40.0	32.0	48.0	1.0	4098.864640	2042.354354	2373.469351
16.0	8.0	48.0	52.0	32.0	48.0	1.0	4099.153920	883.689955	2322.921389
16.0	16.0	16.0	40.0	256.0	48.0	1.0	4116.586240	6828.496264	5691.293000
16.0	8.0	16.0	52.0	32.0	48.0	1.0	4117.172480	840.005240	1362.475327
16.0	16.0	16.0	52.0	128.0	48.0	0.0	4118.396160	1833.985698	2276.451958
16.0	16.0	16.0	52.0	256.0	48.0	1.0	4122.382080	5669.831865	5640.745038
16.0	16.0	16.0	32.0	256.0	48.0	0.0	4123.161600	6046.258273	5503.453268
16.0	16.0	16.0	32.0	32.0	48.0	1.0	4123.654400	591.074616	1070.282180
16.0	16.0	16.0	64.0	32.0	48.0	0.0	4124.294400	1559.414796	1137.855327
16.0	16.0	16.0	48.0	128.0	48.0	1.0	4124.933120	2451.471910	2254.284163
16.0	16.0	16.0	40.0	32.0	48.0	0.0	4125.002240	2301.387580	1219.541858
16.0	16.0	16.0	40.0	128.0	48.0	0.0	4125.177600	2992.650097	2326.999921
16.0	16.0	16.0	52.0	256.0	48.0	0.0	4125.927680	6133.869351	5621.455011
16.0	16.0	16.0	48.0	128.0	48.0	0.0	4126.077440	2915.509397	2234.994136
16.0	16.0	16.0	40.0	128.0	48.0	1.0	4126.177280	2528.612610	2346.289948
16.0	16.0	16.0	32.0	32.0	48.0	0.0	4126.493440	1055.112103	1050.992153
16.0	16.0	16.0	64.0	128.0	48.0	1.0	4127.187200	1786.639827	2264.603417
16.0	16.0	16.0	64.0	256.0	48.0	0.0	4127.735040	6550.560967	5590.316442
16.0	16.0	16.0	40.0	256.0	48.0	0.0	4127.841280	7292.533750	5672.002973
16.0	16.0	16.0	32.0	256.0	48.0	1.0	4128.087040	5582.220786	5522.743295
16.0	16.0	16.0	40.0	32.0	48.0	1.0	4129.556480	1837.350093	1238.831885
16.0	16.0	16.0	48.0	256.0	48.0	0.0	4130.662400	7215.393050	5579.997189
16.0	16.0	16.0	52.0	32.0	48.0	0.0	4132.414720	1142.723181	1168.993896
16.0	16.0	16.0	64.0	256.0	48.0	1.0	4132.961280	6086.523480	5609.606470
16.0	16.0	16.0	32.0	128.0	48.0	0.0	4133.030400	1746.374619	2158.450215
16.0	16.0	16.0	64.0	128.0	48.0	0.0	4133.305600	2250.677313	2245.313390
16.0	16.0	16.0	52.0	128.0	48.0	1.0	4137.349120	1369.948211	2295.741986
16.0	16.0	16.0	52.0	32.0	48.0	1.0	4138.796800	678.685694	1188.283923
16.0	16.0	16.0	32.0	128.0	48.0	1.0	4139.701760	1282.337133	2177.740242
16.0	16.0	16.0	48.0	256.0	48.0	1.0	4139.850240	6751.355564	5599.287216
16.0	16.0	16.0	48.0	32.0	48.0	1.0	4141.877760	1760.209394	1146.826100
16.0	16.0	16.0	48.0	32.0	48.0	0.0	4142.412800	2224.246880	1127.536073
16.0	8.0	48.0	64.0	32.0	48.0	0.0	4156.343040	1764.419057	2272.492793
16.0	8.0	48.0	52.0	32.0	48.0	0.0	4161.564160	1347.727442	2303.631362
16.0	8.0	8.0	64.0	128.0	48.0	1.0	4162.876160	620.183497	2316.735350
16.0	8.0	8.0	64.0	128.0	48.0	0.0	4162.968320	1084.220984	2297.445323
16.0	8.0	8.0	48.0	256.0	48.0	0.0	4165.638400	6048.936721	5632.129122
16.0	8.0	8.0	40.0	256.0	48.0	1.0	4168.624640	5662.039934	5743.424934
16.0	8.0	8.0	48.0	128.0	48.0	0.0	4168.675840	1749.053068	2287.126069
16.0	8.0	8.0	64.0	256.0	48.0	0.0	4170.099200	5384.104637	5642.448376
16.0	8.0	8.0	52.0	128.0	48.0	0.0	4170.256640	667.529368	2328.583892
16.0	8.0	8.0	40.0	256.0	48.0	0.0	4170.883840	6126.077421	5724.134907
16.0	8.0	8.0	48.0	256.0	48.0	1.0	4171.850240	5584.899234	5651.419149
16.0	8.0	8.0	32.0	128.0	48.0	1.0	4171.975680	115.880804	2229.872176
16.0	8.0	8.0	32.0	128.0	48.0	0.0	4172.811520	579.918290	2210.582149
16.0	8.0	8.0	48.0	128.0	48.0	1.0	4172.970240	1285.015581	2306.416096
16.0	8.0	8.0	32.0	256.0	48.0	1.0	4175.797760	4415.764457	5574.875228
16.0	8.0	8.0	52.0	128.0	48.0	1.0	4182.275840	203.491882	2347.873919
16.0	8.0	8.0	40.0	128.0	48.0	0.0	4187.950080	1826.193767	2379.131854
16.0	8.0	8.0	52.0	256.0	48.0	1.0	4199.196160	4503.375535	5692.876972
16.0	8.0	8.0	40.0	128.0	48.0	1.0	4200.680960	1362.156281	2398.421881
16.0	8.0	8.0	32.0	256.0	48.0	0.0	4205.259520	4879.801943	5555.585201
16.0	8.0	8.0	64.0	256.0	48.0	1.0	4212.582400	4920.067151	5661.738403
64.0	8.0	4.0	32.0	32.0	48.0	0.0	4247.155200	-332.168422	456.406122
64.0	8.0	4.0	48.0	128.0	48.0	0.0	4247.947520	1528.228873	1640.408105
64.0	8.0	4.0	32.0	128.0	48.0	1.0	4248.092160	-104.943391	1583.154212
64.0	8.0	4.0	64.0	256.0	48.0	1.0	4248.108800	4699.242956	5015.020439
64.0	8.0	4.0	48.0	256.0	48.0	1.0	4248.206080	5364.075040	5004.701185
64.0	8.0	4.0	64.0	32.0	48.0	0.0	4248.211200	172.134272	543.269297
64.0	8.0	4.0	40.0	256.0	48.0	0.0	4248.220160	5905.253226	5077.416943
64.0	8.0	4.0	32.0	32.0	48.0	1.0	4248.730880	-796.205908	475.696149
64.0	8.0	4.0	48.0	32.0	48.0	0.0	4248.776960	836.966356	532.950043
64.0	8.0	4.0	48.0	256.0	48.0	0.0	4248.816640	5828.112526	4985.411158
64.0	8.0	4.0	64.0	32.0	48.0	1.0	4248.819200	-291.903214	562.559324
64.0	8.0	4.0	52.0	256.0	48.0	1.0	4249.080320	4282.551340	5046.159008
64.0	8.0	4.0	40.0	128.0	48.0	0.0	4249.126400	1605.369572	1732.413890
64.0	8.0	4.0	48.0	32.0	48.0	1.0	4249.139200	372.928869	552.240070
32.0	4.0	4.0	52.0	32.0	48.0	1.0	4249.190400	4816.250007	5669.773044
64.0	8.0	4.0	40.0	128.0	48.0	1.0	4249.305600	1141.332086	1751.703917
64.0	8.0	4.0	32.0	256.0	48.0	0.0	4249.447680	4658.977749	4908.867238
64.0	8.0	4.0	64.0	256.0	48.0	0.0	4249.653760	5163.280442	4995.730412
64.0	8.0	4.0	48.0	128.0	48.0	1.0	4249.793280	1064.191386	1659.698132
64.0	8.0	4.0	52.0	256.0	48.0	0.0	4249.982720	4746.588827	5026.868981
64.0	8.0	4.0	52.0	128.0	48.0	1.0	4249.987840	-17.332313	1701.155955
64.0	8.0	4.0	64.0	128.0	48.0	0.0	4250.630400	863.396789	1650.727359
64.0	8.0	4.0	32.0	256.0	48.0	1.0	4250.673920	4194.940262	4928.157265
64.0	8.0	4.0	64.0	128.0	48.0	1.0	4251.136000	399.359303	1670.017386
32.0	4.0	4.0	48.0	32.0	48.0	1.0	4255.288320	5897.773707	5628.315222
32.0	4.0	4.0	64.0	32.0	48.0	0.0	4256.756480	5696.979109	5619.344449
32.0	4.0	4.0	52.0	32.0	48.0	0.0	4256.798720	5280.287494	5650.483017
32.0	4.0	4.0	32.0	32.0	48.0	0.0	4259.872000	5192.676416	5532.481274
32.0	4.0	4.0	32.0	32.0	48.0	1.0	4262.179840	4728.638929	5551.771301
32.0	16.0	4.0	32.0	256.0	48.0	1.0	4271.133440	3782.584214	4744.972774
32.0	16.0	4.0	48.0	256.0	48.0	0.0	4271.141120	5415.756478	4802.226667
32.0	16.0	4.0	64.0	256.0	48.0	0.0	4271.153920	4750.924394	4812.545921
32.0	16.0	4.0	32.0	256.0	48.0	0.0	4271.912960	4246.621700	4725.682747
32.0	16.0	4.0	52.0	256.0	48.0	0.0	4273.350400	4334.232778	4843.684490
32.0	16.0	4.0	40.0	256.0	48.0	0.0	4273.884160	5492.897177	4894.232452
32.0	16.0	4.0	64.0	256.0	48.0	1.0	4273.888000	4286.886907	4831.835948
32.0	16.0	4.0	48.0	256.0	48.0	1.0	4274.178560	4951.718991	4821.516694
32.0	16.0	4.0	40.0	256.0	48.0	1.0	4275.313920	5028.859691	4913.522479
32.0	16.0	4.0	64.0	128.0	48.0	0.0	4275.319040	451.040741	1467.542868
32.0	16.0	4.0	40.0	128.0	48.0	1.0	4275.402240	728.976038	1568.519426
32.0	16.0	4.0	48.0	32.0	48.0	1.0	4275.987200	-39.427179	369.055579
32.0	4.0	4.0	40.0	32.0	48.0	1.0	4276.177920	5974.914406	5720.321007
32.0	16.0	4.0	52.0	32.0	48.0	1.0	4276.302080	-1120.950878	410.513402
32.0	4.0	4.0	48.0	32.0	48.0	0.0	4276.313600	6361.811193	5609.025195
32.0	16.0	4.0	64.0	128.0	48.0	1.0	4276.554240	-12.996746	1486.832895
32.0	16.0	4.0	32.0	128.0	48.0	1.0	4276.583680	-517.299440	1399.969721
32.0	16.0	4.0	52.0	32.0	48.0	0.0	4276.622080	-656.913392	391.223375
32.0	16.0	4.0	48.0	128.0	48.0	1.0	4276.629760	651.835338	1476.513641
32.0	16.0	4.0	32.0	32.0	48.0	0.0	4276.931840	-744.524470	273.221631
32.0	16.0	4.0	48.0	128.0	48.0	0.0	4276.952320	1115.872824	1457.223614
32.0	16.0	4.0	52.0	128.0	48.0	0.0	4277.158400	34.349125	1498.681437
32.0	16.0	4.0	52.0	128.0	48.0	1.0	4277.739520	-429.688361	1517.971464
32.0	16.0	4.0	40.0	32.0	48.0	0.0	4278.515200	501.751007	441.771337
32.0	16.0	4.0	40.0	32.0	48.0	1.0	4278.616320	37.713521	461.061364
32.0	16.0	4.0	32.0	32.0	48.0	1.0	4279.381760	-1208.561957	292.511658
32.0	16.0	4.0	48.0	32.0	48.0	0.0	4280.020480	424.610307	349.765552
64.0	8.0	8.0	48.0	32.0	48.0	0.0	4300.789760	942.365065	798.780458
64.0	8.0	8.0	32.0	32.0	48.0	1.0	4301.228800	-690.807199	741.526564
64.0	8.0	8.0	52.0	32.0	48.0	0.0	4301.300480	-139.158634	840.238280
64.0	8.0	8.0	64.0	128.0	48.0	1.0	4301.337600	504.758012	1935.847801
64.0	8.0	8.0	64.0	256.0	48.0	0.0	4301.429760	5268.679152	5261.560827
64.0	8.0	8.0	64.0	256.0	48.0	1.0	4301.584640	4804.641665	5280.850854
64.0	8.0	8.0	64.0	32.0	48.0	0.0	4301.702400	277.532981	809.099712
64.0	8.0	8.0	52.0	128.0	48.0	1.0	4301.862400	88.066396	1966.986370
64.0	8.0	8.0	48.0	256.0	48.0	0.0	4301.922560	5933.511235	5251.241573
64.0	8.0	8.0	52.0	32.0	48.0	1.0	4302.301440	-603.196121	859.528307
64.0	8.0	8.0	32.0	128.0	48.0	0.0	4302.373120	464.492804	1829.694599
64.0	8.0	8.0	48.0	128.0	48.0	1.0	4302.858240	1169.590095	1925.528547
64.0	8.0	8.0	32.0	256.0	48.0	1.0	4303.444480	4300.338971	5193.987679
64.0	8.0	8.0	40.0	128.0	48.0	0.0	4303.944960	1710.768282	1998.244305
64.0	8.0	8.0	52.0	128.0	48.0	0.0	4303.989760	552.103883	1947.696343
64.0	8.0	8.0	64.0	128.0	48.0	0.0	4304.078080	968.795498	1916.557774
64.0	8.0	8.0	48.0	32.0	48.0	1.0	4304.239360	478.327578	818.070485
64.0	8.0	8.0	52.0	256.0	48.0	0.0	4304.577280	4851.987536	5292.699396
64.0	8.0	8.0	40.0	128.0	48.0	1.0	4304.953600	1246.730795	2017.534332
64.0	8.0	8.0	48.0	128.0	48.0	0.0	4305.260800	1633.627582	1906.238520
64.0	8.0	8.0	40.0	32.0	48.0	0.0	4306.040320	1019.505765	890.786242
32.0	16.0	8.0	64.0	256.0	48.0	0.0	4313.976320	4856.323103	5078.376336
32.0	16.0	8.0	32.0	256.0	48.0	1.0	4314.200320	3887.982923	5010.803188
32.0	16.0	8.0	52.0	256.0	48.0	0.0	4315.432960	4439.631487	5109.514905
32.0	16.0	8.0	52.0	256.0	48.0	1.0	4315.811840	3975.594001	5128.804932
32.0	16.0	8.0	40.0	256.0	48.0	1.0	4316.185600	5134.258400	5179.352894
32.0	16.0	8.0	64.0	32.0	48.0	0.0	4316.647680	-134.823067	625.915220
32.0	16.0	8.0	48.0	256.0	48.0	0.0	4316.651520	5521.155187	5068.057082
32.0	16.0	8.0	64.0	32.0	48.0	1.0	4317.395200	-598.860554	645.205247
32.0	16.0	8.0	32.0	32.0	48.0	0.0	4317.511680	-639.125761	539.052046
32.0	16.0	8.0	64.0	128.0	48.0	1.0	4317.652480	92.401963	1752.663310
32.0	16.0	8.0	52.0	128.0	48.0	0.0	4317.799680	139.747834	1764.511852
32.0	16.0	8.0	40.0	128.0	48.0	1.0	4317.972480	834.374747	1834.349841
32.0	16.0	8.0	48.0	128.0	48.0	0.0	4318.141440	1221.271533	1723.054029
32.0	16.0	8.0	48.0	32.0	48.0	1.0	4318.361600	65.971530	634.885994
32.0	16.0	8.0	40.0	32.0	48.0	0.0	4318.434560	607.149716	707.601751
32.0	16.0	8.0	48.0	256.0	48.0	1.0	4318.882560	5057.117700	5087.347109
32.0	16.0	8.0	40.0	128.0	48.0	0.0	4318.978560	1298.412233	1815.059814
32.0	16.0	8.0	32.0	256.0	48.0	0.0	4319.004160	4352.020409	4991.513161
32.0	16.0	8.0	64.0	128.0	48.0	0.0	4319.644160	556.439450	1733.373283
32.0	16.0	8.0	32.0	128.0	48.0	1.0	4319.733760	-411.900731	1665.800135
32.0	16.0	8.0	48.0	128.0	48.0	1.0	4320.098560	757.234047	1742.344056
32.0	16.0	8.0	52.0	32.0	48.0	0.0	4320.188160	-551.514683	657.053789
32.0	16.0	8.0	48.0	32.0	48.0	0.0	4320.343040	530.009016	615.595966
32.0	16.0	8.0	52.0	128.0	48.0	1.0	4320.372480	-324.289652	1783.801879
32.0	16.0	8.0	32.0	32.0	48.0	1.0	4321.085440	-1103.163247	558.342073
32.0	16.0	8.0	52.0	32.0	48.0	1.0	4321.340160	-1015.552169	676.343816
16.0	24.0	4.0	52.0	32.0	48.0	0.0	4324.359680	-1170.754379	30.508129
16.0	24.0	4.0	52.0	128.0	48.0	1.0	4329.058560	-943.529349	1157.256219
16.0	24.0	8.0	32.0	256.0	48.0	0.0	4329.516800	3838.179422	4630.797916
16.0	24.0	4.0	64.0	32.0	48.0	1.0	4329.809920	-1218.100250	18.659588
16.0	24.0	8.0	52.0	128.0	48.0	0.0	4331.632640	-374.093153	1403.796607
