16.0	8.0	4.0	48.0	32.0	48.0	0.0	3711.363840	3622.368077	3814.790123	3831.052416	3919.760192
16.0	8.0	4.0	52.0	32.0	48.0	0.0	3715.655680	3622.368077	3772.054251	3763.845760	3904.961493
16.0	8.0	4.0	40.0	32.0	48.0	1.0	3718.248960	3622.368077	3792.040844	4006.673920	3825.500971
16.0	8.0	4.0	64.0	32.0	48.0	1.0	3745.413120	3622.368077	3673.884435	3861.513472	3836.132971
16.0	8.0	4.0	48.0	32.0	48.0	1.0	3747.047680	3622.368077	3835.858714	4003.794688	3912.875584
16.0	8.0	4.0	32.0	32.0	48.0	1.0	3755.471360	3588.733668	3926.339307	4006.673920	3871.216960
16.0	8.0	4.0	32.0	32.0	48.0	0.0	3760.247040	3588.733668	3691.270659	3872.864640	3871.809195
32.0	8.0	4.0	52.0	32.0	48.0	1.0	3764.066560	4052.686895	3851.443498	3949.038720	3974.838827
32.0	8.0	4.0	40.0	32.0	48.0	1.0	3764.619520	4052.686895	3843.489713	4222.395904	4206.916032
32.0	8.0	4.0	52.0	128.0	48.0	1.0	3766.579200	4459.006349	4200.124217	3912.195328	3917.650347
32.0	8.0	4.0	40.0	32.0	48.0	0.0	3768.048640	4052.686895	3963.493173	4165.974144	4115.094144
32.0	8.0	4.0	64.0	128.0	48.0	1.0	3768.499200	4459.006349	4053.269323	3796.631552	3891.349781
32.0	8.0	4.0	40.0	128.0	48.0	0.0	3770.150400	4459.006349	4272.135478	4165.857152	4104.281451
32.0	8.0	4.0	32.0	128.0	48.0	0.0	3770.604800	4425.371940	4210.270446	4166.329728	4063.919232
32.0	8.0	4.0	48.0	128.0	48.0	1.0	3771.173120	4459.006349	4235.988302	4185.752960	3965.651435
32.0	8.0	4.0	52.0	32.0	48.0	0.0	3773.224960	4052.686895	3971.446959	3893.005568	3901.273707
32.0	8.0	4.0	32.0	128.0	48.0	1.0	3774.424320	4425.371940	4214.611721	4222.751488	4051.454955
32.0	8.0	4.0	64.0	128.0	48.0	0.0	3776.707840	4459.006349	4367.900600	3791.347200	3925.242688
32.0	8.0	4.0	52.0	128.0	48.0	0.0	3777.839360	4459.006349	4280.089263	3856.162176	3942.482688
32.0	8.0	4.0	32.0	32.0	48.0	0.0	3778.645760	4019.052486	3883.791579	4166.270080	4059.387093
32.0	8.0	4.0	32.0	32.0	48.0	1.0	3780.837120	4019.052486	3848.094440	4222.691840	4150.561109
32.0	8.0	4.0	40.0	128.0	48.0	1.0	3780.935680	4459.006349	4192.170432	4222.278912	4033.380160
16.0	8.0	8.0	64.0	32.0	48.0	1.0	3795.714560	3680.130139	3665.517392	3997.275008	4052.491136
16.0	8.0	8.0	40.0	32.0	48.0	1.0	3803.418880	3884.352104	3804.776865	4078.001024	3905.838613
16.0	8.0	8.0	48.0	32.0	48.0	1.0	3806.195200	3680.130139	3814.557741	4074.525568	3995.693568
16.0	8.0	8.0	52.0	32.0	48.0	1.0	3806.702080	3680.130139	3812.372286	4013.512320	4183.189547
16.0	8.0	8.0	52.0	32.0	48.0	0.0	3810.407680	3680.130139	3763.687208	4039.541504	4051.066496
16.0	8.0	8.0	40.0	32.0	48.0	0.0	3812.071680	3884.352104	3783.708274	4078.001024	3924.932523
16.0	8.0	8.0	32.0	32.0	48.0	0.0	3812.445440	3850.717695	3706.855215	4076.787072	3933.304832
16.0	8.0	8.0	32.0	32.0	48.0	1.0	3814.184960	3850.717695	3941.923862	4076.787072	3928.136043
16.0	16.0	4.0	64.0	32.0	48.0	1.0	3832.272640	3622.368077	4031.208240	3863.942528	4017.105899
16.0	16.0	4.0	48.0	128.0	48.0	1.0	3843.299840	4028.687531	4331.522409	3893.542784	4187.403925
16.0	16.0	4.0	40.0	128.0	48.0	0.0	3848.949760	4028.687531	4226.597534	3857.248128	4090.599509
16.0	16.0	4.0	40.0	32.0	48.0	0.0	3850.394880	3622.368077	4128.296059	3836.334464	3955.775936
16.0	16.0	4.0	32.0	32.0	48.0	0.0	3851.107840	3588.733668	4048.594465	3836.334464	3907.034005
16.0	8.0	8.0	64.0	32.0	48.0	0.0	3851.251200	3680.130139	3851.498544	4053.881984	3985.744277
16.0	16.0	4.0	40.0	128.0	48.0	1.0	3851.712000	4028.687531	4287.704539	3893.349376	4136.260117
16.0	16.0	4.0	48.0	32.0	48.0	1.0	3852.632320	3622.368077	4193.182519	3873.041536	4021.780160
16.0	16.0	4.0	52.0	128.0	48.0	1.0	3855.394560	4028.687531	4316.403024	3861.327872	4401.027883
16.0	16.0	4.0	52.0	256.0	48.0	0.0	3855.819520	3928.101515	4149.603536	3798.844160	4414.804352
16.0	16.0	4.0	52.0	256.0	48.0	1.0	3857.521920	3928.101515	4150.360819	3861.327872	4543.559851
16.0	16.0	4.0	32.0	256.0	48.0	0.0	3857.573120	3894.467107	4084.182212	3857.636224	4159.977685
16.0	16.0	4.0	40.0	32.0	48.0	1.0	3858.394880	3622.368077	4149.364649	3872.002176	3953.797227
16.0	16.0	4.0	64.0	256.0	48.0	1.0	3858.938880	3928.101515	4003.505925	3864.573184	4403.458240
16.0	16.0	4.0	52.0	32.0	48.0	1.0	3858.945280	3622.368077	4178.063134	3861.419904	4217.041493
16.0	16.0	4.0	52.0	32.0	48.0	0.0	3861.858560	3622.368077	4129.378056	3799.080704	4086.420544
16.0	16.0	4.0	48.0	256.0	48.0	0.0	3862.059520	3928.101515	4195.585838	3816.656000	4433.741952
16.0	16.0	4.0	52.0	128.0	48.0	0.0	3863.733760	4028.687531	4227.679532	3798.844160	4228.760661
16.0	16.0	4.0	64.0	32.0	48.0	0.0	3864.170240	3622.368077	4108.964212	3814.468864	4022.385920
16.0	16.0	4.0	32.0	32.0	48.0	1.0	3864.460800	3588.733668	4283.663112	3872.002176	3975.172971
16.0	16.0	4.0	64.0	128.0	48.0	0.0	3864.784640	4028.687531	4207.265688	3814.955008	4215.038741
16.0	16.0	4.0	32.0	128.0	48.0	0.0	3865.217280	3995.053122	4164.732502	3857.248128	4046.046229
16.0	16.0	4.0	40.0	256.0	48.0	1.0	3867.033600	3928.101515	4168.842467	3893.737472	4313.826475
16.0	16.0	4.0	48.0	128.0	48.0	0.0	3867.719680	4028.687531	4270.415404	3816.656000	4078.138368
16.0	16.0	4.0	64.0	256.0	48.0	0.0	3874.100480	3928.101515	4041.223483	3814.955008	4470.691008
16.0	16.0	4.0	32.0	128.0	48.0	1.0	3874.627840	3995.053122	4439.839563	3893.349376	4159.978069
16.0	16.0	4.0	48.0	32.0	48.0	0.0	3882.041600	3622.368077	4172.113928	3796.443776	3959.838379
16.0	16.0	4.0	64.0	128.0	48.0	1.0	3888.176640	4028.687531	4169.548130	3864.573184	4192.097515
32.0	8.0	8.0	52.0	128.0	48.0	0.0	3909.160960	4516.768411	4353.260590	4056.715136	4023.963755
32.0	8.0	8.0	40.0	32.0	48.0	1.0	3909.888000	4314.670922	4029.385739	4228.829824	4293.227819
32.0	8.0	8.0	52.0	32.0	48.0	1.0	3909.964800	4110.448957	4016.236460	3949.198464	4162.305109
32.0	8.0	8.0	32.0	32.0	48.0	1.0	3911.348480	4281.036514	4036.839000	4228.732288	4198.728683
32.0	8.0	8.0	64.0	32.0	48.0	0.0	3911.868160	4110.448957	4118.069668	4001.466496	4007.015168
32.0	8.0	8.0	32.0	128.0	48.0	1.0	3911.897600	4687.355968	4449.363394	4268.817664	4108.366165
32.0	8.0	8.0	32.0	128.0	48.0	0.0	3912.198400	4687.355968	4339.040530	4268.817664	4100.305643
32.0	8.0	8.0	40.0	128.0	48.0	1.0	3914.341120	4720.990376	4392.426411	4269.013888	4134.647872
32.0	8.0	8.0	40.0	128.0	48.0	0.0	3914.951680	4720.990376	4366.409868	4269.013888	4109.915584
32.0	8.0	8.0	52.0	128.0	48.0	1.0	3915.036160	4516.768411	4379.277132	4030.766336	4025.070976
32.0	8.0	8.0	64.0	128.0	48.0	1.0	3915.210240	4516.768411	4232.422239	4026.507776	3996.183061
32.0	8.0	8.0	64.0	32.0	48.0	1.0	3915.436800	4110.448957	3869.381567	3944.859520	4127.581717
32.0	8.0	8.0	52.0	32.0	48.0	0.0	3915.915520	4110.448957	4030.258332	3975.147264	4021.049344
32.0	8.0	8.0	40.0	32.0	48.0	0.0	3915.948800	4314.670922	4043.407610	4228.829824	4127.976832
32.0	8.0	8.0	64.0	128.0	48.0	0.0	3917.140480	4516.768411	4441.071926	4083.114752	4004.955925
32.0	8.0	8.0	48.0	128.0	48.0	0.0	3918.211840	4516.768411	4376.190744	4229.951616	4102.502869
32.0	8.0	8.0	48.0	128.0	48.0	1.0	3919.134720	4516.768411	4402.207287	4229.951616	4107.470016
16.0	16.0	8.0	40.0	32.0	48.0	0.0	4000.820480	3884.352104	4194.175355	4003.030400	3966.814677
16.0	16.0	8.0	48.0	32.0	48.0	1.0	4002.104320	3680.130139	4225.024822	4004.433152	4016.511104
16.0	16.0	8.0	64.0	256.0	48.0	0.0	4002.585600	3985.863578	4049.964666	4103.171968	4601.722560
16.0	16.0	8.0	52.0	256.0	48.0	1.0	4005.182720	3985.863578	4159.102002	4022.276352	4549.406315
16.0	16.0	8.0	52.0	32.0	48.0	0.0	4006.536960	3680.130139	4174.154289	4002.059904	4224.174485
16.0	16.0	8.0	52.0	256.0	48.0	0.0	4007.006720	3985.863578	4158.344719	4071.498112	4478.650517
16.0	16.0	8.0	48.0	128.0	48.0	1.0	4007.671040	4086.449593	4327.329661	4025.252864	4160.662571
16.0	16.0	8.0	64.0	32.0	48.0	0.0	4007.704320	3680.130139	4153.740445	4033.495168	4157.319616
16.0	16.0	8.0	64.0	256.0	48.0	1.0	4008.040960	3985.863578	4012.247108	4023.389312	4540.995989
16.0	16.0	8.0	40.0	256.0	48.0	1.0	4008.186880	4190.085543	4165.760909	4023.764992	4464.174101
16.0	16.0	8.0	48.0	256.0	48.0	0.0	4008.820480	3985.863578	4158.467285	4054.738304	4510.562709
16.0	16.0	8.0	48.0	128.0	48.0	0.0	4009.282560	4086.449593	4266.222656	4056.348288	4121.530667
16.0	16.0	8.0	32.0	32.0	48.0	1.0	4009.889280	3850.717695	4352.390943	4007.564800	4019.462912
16.0	16.0	8.0	40.0	128.0	48.0	0.0	4011.065600	4290.671558	4256.441781	4059.854336	4055.676843
16.0	16.0	8.0	32.0	256.0	48.0	1.0	4012.149760	4156.451134	4302.737200	4024.105472	4394.650517
16.0	16.0	8.0	48.0	32.0	48.0	0.0	4012.692480	3680.130139	4203.956231	4003.063040	4035.968683
16.0	16.0	8.0	32.0	128.0	48.0	1.0	4014.062080	4257.037149	4504.179504	4024.201600	4090.691243
16.0	16.0	8.0	64.0	128.0	48.0	1.0	4014.328320	4086.449593	4178.289313	4023.389312	4282.227435
16.0	16.0	8.0	48.0	256.0	48.0	1.0	4014.709760	3985.863578	4131.608080	4023.642880	4521.173248
16.0	16.0	8.0	52.0	128.0	48.0	0.0	4017.635840	4086.449593	4236.420714	4071.498112	4245.254976
16.0	16.0	8.0	64.0	32.0	48.0	1.0	4023.366400	3680.130139	4075.984474	3986.409984	4218.437397
32.0	8.0	16.0	52.0	32.0	48.0	1.0	4025.077760	4127.365934	4353.293672	4488.880640	4610.712683
32.0	8.0	16.0	32.0	32.0	48.0	0.0	4028.462080	4439.861744	4335.563473	4343.130240	4491.530091
32.0	8.0	16.0	48.0	32.0	48.0	0.0	4032.527360	4127.365934	4467.687123	4291.633408	4471.460224
32.0	8.0	16.0	32.0	128.0	48.0	1.0	4035.973120	4846.181197	4593.812650	4339.938304	4264.055936
32.0	8.0	16.0	32.0	128.0	48.0	0.0	4037.676800	4846.181197	4691.510154	4258.934656	4293.429440
32.0	8.0	16.0	40.0	128.0	48.0	1.0	4038.501120	4737.907353	4682.771731	4165.453440	4293.495872
32.0	8.0	16.0	64.0	32.0	48.0	0.0	4039.242240	4127.365934	4492.319365	4457.297920	4501.141867
32.0	8.0	16.0	48.0	128.0	48.0	0.0	4039.358720	4533.685388	4774.150081	4271.003776	4329.813995
32.0	8.0	16.0	40.0	32.0	48.0	1.0	4039.754240	4331.587899	4336.270358	4364.829824	4534.317739
32.0	8.0	16.0	40.0	128.0	48.0	0.0	4041.140480	4737.907353	4704.221847	4122.079488	4310.910528
32.0	8.0	16.0	52.0	128.0	48.0	1.0	4041.228800	4533.685388	4699.795045	4434.861824	4365.492117
16.0	8.0	16.0	64.0	32.0	48.0	1.0	4042.458880	3697.047116	4209.347071	4561.420160	4406.944640
32.0	8.0	16.0	64.0	128.0	48.0	1.0	4042.499840	4533.685388	4696.146812	4600.166400	4415.820288
32.0	8.0	16.0	52.0	32.0	48.0	0.0	4042.983680	4127.365934	4448.325595	4291.908608	4505.390272
32.0	8.0	16.0	64.0	32.0	48.0	1.0	4043.971840	4127.365934	4349.645439	4654.269952	4610.864149
32.0	8.0	16.0	48.0	128.0	48.0	1.0	4045.356800	4533.685388	4752.699965	4434.586624	4289.536341
32.0	8.0	16.0	40.0	32.0	48.0	0.0	4045.532160	4331.587899	4397.758888	4288.136960	4494.875989
32.0	8.0	16.0	48.0	32.0	48.0	1.0	4045.707520	4127.365934	4406.198592	4488.605440	4429.617771
32.0	8.0	16.0	52.0	128.0	48.0	0.0	4047.083520	4533.685388	4754.788554	4271.278976	4408.373781
32.0	8.0	16.0	32.0	32.0	48.0	1.0	4047.613440	4439.861744	4197.827556	4457.452800	4450.831467
32.0	8.0	16.0	64.0	128.0	48.0	0.0	4048.130560	4533.685388	4798.782324	4436.583552	4443.434240
16.0	8.0	16.0	48.0	32.0	48.0	1.0	4048.756480	3697.047116	4265.900224	4479.578624	4336.755947
16.0	8.0	4.0	52.0	256.0	48.0	0.0	4052.234240	3928.101515	4012.686238	3798.136704	4451.883051
16.0	8.0	4.0	48.0	128.0	48.0	0.0	4056.331520	4028.687531	4133.498106	3886.365824	4009.998464
16.0	8.0	16.0	40.0	32.0	48.0	0.0	4057.744640	3901.269081	4194.753571	4237.111680	4264.548821
16.0	8.0	4.0	48.0	128.0	48.0	1.0	4058.565120	4028.687531	4194.605110	4059.108096	3990.256341
16.0	8.0	4.0	64.0	128.0	48.0	0.0	4059.914240	4028.687531	4178.573570	3812.894208	3991.841237
16.0	8.0	4.0	64.0	128.0	48.0	1.0	4060.034560	4028.687531	4032.630832	3895.804416	3967.494187
